"","name","turtle","from","turtle","to","united"
"2139","make-edge","turtle",68,"turtle",18,"make-edge turtle 68 turtle 18"
"2140","make-edge","turtle",68,"turtle",19,"make-edge turtle 68 turtle 19"
"2141","make-edge","turtle",68,"turtle",20,"make-edge turtle 68 turtle 20"
"2142","make-edge","turtle",68,"turtle",21,"make-edge turtle 68 turtle 21"
"2143","make-edge","turtle",68,"turtle",22,"make-edge turtle 68 turtle 22"
"2144","make-edge","turtle",68,"turtle",23,"make-edge turtle 68 turtle 23"
"2145","make-edge","turtle",68,"turtle",25,"make-edge turtle 68 turtle 25"
"2146","make-edge","turtle",68,"turtle",26,"make-edge turtle 68 turtle 26"
"2147","make-edge","turtle",68,"turtle",27,"make-edge turtle 68 turtle 27"
"2148","make-edge","turtle",68,"turtle",28,"make-edge turtle 68 turtle 28"
"2149","make-edge","turtle",68,"turtle",29,"make-edge turtle 68 turtle 29"
"2150","make-edge","turtle",68,"turtle",30,"make-edge turtle 68 turtle 30"
"2151","make-edge","turtle",68,"turtle",31,"make-edge turtle 68 turtle 31"
"2152","make-edge","turtle",68,"turtle",32,"make-edge turtle 68 turtle 32"
"2153","make-edge","turtle",68,"turtle",33,"make-edge turtle 68 turtle 33"
"2154","make-edge","turtle",68,"turtle",34,"make-edge turtle 68 turtle 34"
"2155","make-edge","turtle",68,"turtle",36,"make-edge turtle 68 turtle 36"
"2156","make-edge","turtle",68,"turtle",37,"make-edge turtle 68 turtle 37"
"2157","make-edge","turtle",68,"turtle",38,"make-edge turtle 68 turtle 38"
"2158","make-edge","turtle",68,"turtle",39,"make-edge turtle 68 turtle 39"
"2159","make-edge","turtle",68,"turtle",40,"make-edge turtle 68 turtle 40"
"2160","make-edge","turtle",68,"turtle",41,"make-edge turtle 68 turtle 41"
"2161","make-edge","turtle",68,"turtle",42,"make-edge turtle 68 turtle 42"
"2162","make-edge","turtle",68,"turtle",43,"make-edge turtle 68 turtle 43"
"2163","make-edge","turtle",68,"turtle",46,"make-edge turtle 68 turtle 46"
"2164","make-edge","turtle",68,"turtle",47,"make-edge turtle 68 turtle 47"
"2165","make-edge","turtle",68,"turtle",48,"make-edge turtle 68 turtle 48"
"2166","make-edge","turtle",68,"turtle",49,"make-edge turtle 68 turtle 49"
"2167","make-edge","turtle",68,"turtle",50,"make-edge turtle 68 turtle 50"
"2168","make-edge","turtle",68,"turtle",51,"make-edge turtle 68 turtle 51"
"2169","make-edge","turtle",68,"turtle",52,"make-edge turtle 68 turtle 52"
"2170","make-edge","turtle",68,"turtle",53,"make-edge turtle 68 turtle 53"
"2171","make-edge","turtle",68,"turtle",54,"make-edge turtle 68 turtle 54"
"2172","make-edge","turtle",68,"turtle",55,"make-edge turtle 68 turtle 55"
"2173","make-edge","turtle",68,"turtle",56,"make-edge turtle 68 turtle 56"
"2174","make-edge","turtle",68,"turtle",57,"make-edge turtle 68 turtle 57"
"2175","make-edge","turtle",68,"turtle",58,"make-edge turtle 68 turtle 58"
"2176","make-edge","turtle",68,"turtle",59,"make-edge turtle 68 turtle 59"
"2177","make-edge","turtle",68,"turtle",60,"make-edge turtle 68 turtle 60"
"2178","make-edge","turtle",68,"turtle",61,"make-edge turtle 68 turtle 61"
"2179","make-edge","turtle",68,"turtle",62,"make-edge turtle 68 turtle 62"
"2180","make-edge","turtle",68,"turtle",63,"make-edge turtle 68 turtle 63"
"2181","make-edge","turtle",68,"turtle",64,"make-edge turtle 68 turtle 64"
"2182","make-edge","turtle",68,"turtle",65,"make-edge turtle 68 turtle 65"
"2183","make-edge","turtle",68,"turtle",66,"make-edge turtle 68 turtle 66"
"2184","make-edge","turtle",68,"turtle",67,"make-edge turtle 68 turtle 67"
"2185","make-edge","turtle",69,"turtle",1,"make-edge turtle 69 turtle  1"
"2186","make-edge","turtle",69,"turtle",2,"make-edge turtle 69 turtle  2"
"2187","make-edge","turtle",69,"turtle",3,"make-edge turtle 69 turtle  3"
"2188","make-edge","turtle",69,"turtle",6,"make-edge turtle 69 turtle  6"
"2189","make-edge","turtle",69,"turtle",7,"make-edge turtle 69 turtle  7"
"2190","make-edge","turtle",69,"turtle",12,"make-edge turtle 69 turtle 12"
"2191","make-edge","turtle",69,"turtle",13,"make-edge turtle 69 turtle 13"
"2192","make-edge","turtle",69,"turtle",14,"make-edge turtle 69 turtle 14"
"2193","make-edge","turtle",69,"turtle",15,"make-edge turtle 69 turtle 15"
"2194","make-edge","turtle",69,"turtle",18,"make-edge turtle 69 turtle 18"
"2195","make-edge","turtle",69,"turtle",20,"make-edge turtle 69 turtle 20"
"2196","make-edge","turtle",69,"turtle",21,"make-edge turtle 69 turtle 21"
"2197","make-edge","turtle",69,"turtle",22,"make-edge turtle 69 turtle 22"
"2198","make-edge","turtle",69,"turtle",23,"make-edge turtle 69 turtle 23"
"2199","make-edge","turtle",69,"turtle",24,"make-edge turtle 69 turtle 24"
"2200","make-edge","turtle",69,"turtle",25,"make-edge turtle 69 turtle 25"
"2201","make-edge","turtle",69,"turtle",27,"make-edge turtle 69 turtle 27"
"2202","make-edge","turtle",69,"turtle",28,"make-edge turtle 69 turtle 28"
"2203","make-edge","turtle",69,"turtle",29,"make-edge turtle 69 turtle 29"
"2204","make-edge","turtle",69,"turtle",30,"make-edge turtle 69 turtle 30"
"2205","make-edge","turtle",69,"turtle",31,"make-edge turtle 69 turtle 31"
"2206","make-edge","turtle",69,"turtle",32,"make-edge turtle 69 turtle 32"
"2207","make-edge","turtle",69,"turtle",33,"make-edge turtle 69 turtle 33"
"2208","make-edge","turtle",69,"turtle",34,"make-edge turtle 69 turtle 34"
"2209","make-edge","turtle",69,"turtle",35,"make-edge turtle 69 turtle 35"
"2210","make-edge","turtle",69,"turtle",36,"make-edge turtle 69 turtle 36"
"2211","make-edge","turtle",69,"turtle",38,"make-edge turtle 69 turtle 38"
"2212","make-edge","turtle",69,"turtle",39,"make-edge turtle 69 turtle 39"
"2213","make-edge","turtle",69,"turtle",40,"make-edge turtle 69 turtle 40"
"2214","make-edge","turtle",69,"turtle",42,"make-edge turtle 69 turtle 42"
"2215","make-edge","turtle",69,"turtle",43,"make-edge turtle 69 turtle 43"
"2216","make-edge","turtle",69,"turtle",44,"make-edge turtle 69 turtle 44"
"2217","make-edge","turtle",69,"turtle",45,"make-edge turtle 69 turtle 45"
"2218","make-edge","turtle",69,"turtle",46,"make-edge turtle 69 turtle 46"
"2219","make-edge","turtle",69,"turtle",47,"make-edge turtle 69 turtle 47"
"2220","make-edge","turtle",69,"turtle",48,"make-edge turtle 69 turtle 48"
"2221","make-edge","turtle",69,"turtle",49,"make-edge turtle 69 turtle 49"
"2222","make-edge","turtle",69,"turtle",50,"make-edge turtle 69 turtle 50"
"2223","make-edge","turtle",69,"turtle",51,"make-edge turtle 69 turtle 51"
"2224","make-edge","turtle",69,"turtle",52,"make-edge turtle 69 turtle 52"
"2225","make-edge","turtle",69,"turtle",53,"make-edge turtle 69 turtle 53"
"2226","make-edge","turtle",69,"turtle",54,"make-edge turtle 69 turtle 54"
"2227","make-edge","turtle",69,"turtle",56,"make-edge turtle 69 turtle 56"
"2228","make-edge","turtle",69,"turtle",57,"make-edge turtle 69 turtle 57"
"2229","make-edge","turtle",69,"turtle",58,"make-edge turtle 69 turtle 58"
"2230","make-edge","turtle",69,"turtle",59,"make-edge turtle 69 turtle 59"
"2231","make-edge","turtle",69,"turtle",60,"make-edge turtle 69 turtle 60"
"2232","make-edge","turtle",69,"turtle",61,"make-edge turtle 69 turtle 61"
"2233","make-edge","turtle",69,"turtle",62,"make-edge turtle 69 turtle 62"
"2234","make-edge","turtle",69,"turtle",63,"make-edge turtle 69 turtle 63"
"2235","make-edge","turtle",69,"turtle",64,"make-edge turtle 69 turtle 64"
"2236","make-edge","turtle",69,"turtle",65,"make-edge turtle 69 turtle 65"
"2237","make-edge","turtle",69,"turtle",66,"make-edge turtle 69 turtle 66"
"2238","make-edge","turtle",69,"turtle",67,"make-edge turtle 69 turtle 67"
"2239","make-edge","turtle",69,"turtle",68,"make-edge turtle 69 turtle 68"
"2240","make-edge","turtle",70,"turtle",1,"make-edge turtle 70 turtle  1"
"2241","make-edge","turtle",70,"turtle",2,"make-edge turtle 70 turtle  2"
"2242","make-edge","turtle",70,"turtle",3,"make-edge turtle 70 turtle  3"
"2243","make-edge","turtle",70,"turtle",4,"make-edge turtle 70 turtle  4"
"2244","make-edge","turtle",70,"turtle",5,"make-edge turtle 70 turtle  5"
"2245","make-edge","turtle",70,"turtle",6,"make-edge turtle 70 turtle  6"
"2246","make-edge","turtle",70,"turtle",7,"make-edge turtle 70 turtle  7"
"2247","make-edge","turtle",70,"turtle",8,"make-edge turtle 70 turtle  8"
"2248","make-edge","turtle",70,"turtle",9,"make-edge turtle 70 turtle  9"
"2249","make-edge","turtle",70,"turtle",10,"make-edge turtle 70 turtle 10"
"2250","make-edge","turtle",70,"turtle",11,"make-edge turtle 70 turtle 11"
"2251","make-edge","turtle",70,"turtle",12,"make-edge turtle 70 turtle 12"
"2252","make-edge","turtle",70,"turtle",13,"make-edge turtle 70 turtle 13"
"2253","make-edge","turtle",70,"turtle",14,"make-edge turtle 70 turtle 14"
"2254","make-edge","turtle",70,"turtle",15,"make-edge turtle 70 turtle 15"
"2255","make-edge","turtle",70,"turtle",16,"make-edge turtle 70 turtle 16"
"2256","make-edge","turtle",70,"turtle",17,"make-edge turtle 70 turtle 17"
"2257","make-edge","turtle",70,"turtle",18,"make-edge turtle 70 turtle 18"
"2258","make-edge","turtle",70,"turtle",19,"make-edge turtle 70 turtle 19"
"2259","make-edge","turtle",70,"turtle",21,"make-edge turtle 70 turtle 21"
"2260","make-edge","turtle",70,"turtle",22,"make-edge turtle 70 turtle 22"
"2261","make-edge","turtle",70,"turtle",23,"make-edge turtle 70 turtle 23"
"2262","make-edge","turtle",70,"turtle",24,"make-edge turtle 70 turtle 24"
"2263","make-edge","turtle",70,"turtle",25,"make-edge turtle 70 turtle 25"
"2264","make-edge","turtle",70,"turtle",26,"make-edge turtle 70 turtle 26"
"2265","make-edge","turtle",70,"turtle",27,"make-edge turtle 70 turtle 27"
"2266","make-edge","turtle",70,"turtle",28,"make-edge turtle 70 turtle 28"
"2267","make-edge","turtle",70,"turtle",29,"make-edge turtle 70 turtle 29"
"2268","make-edge","turtle",70,"turtle",30,"make-edge turtle 70 turtle 30"
"2269","make-edge","turtle",70,"turtle",31,"make-edge turtle 70 turtle 31"
"2270","make-edge","turtle",70,"turtle",32,"make-edge turtle 70 turtle 32"
"2271","make-edge","turtle",70,"turtle",33,"make-edge turtle 70 turtle 33"
"2272","make-edge","turtle",70,"turtle",34,"make-edge turtle 70 turtle 34"
"2273","make-edge","turtle",70,"turtle",35,"make-edge turtle 70 turtle 35"
"2274","make-edge","turtle",70,"turtle",36,"make-edge turtle 70 turtle 36"
"2275","make-edge","turtle",70,"turtle",37,"make-edge turtle 70 turtle 37"
"2276","make-edge","turtle",70,"turtle",38,"make-edge turtle 70 turtle 38"
"2277","make-edge","turtle",70,"turtle",39,"make-edge turtle 70 turtle 39"
"2278","make-edge","turtle",70,"turtle",40,"make-edge turtle 70 turtle 40"
"2279","make-edge","turtle",70,"turtle",41,"make-edge turtle 70 turtle 41"
"2280","make-edge","turtle",70,"turtle",42,"make-edge turtle 70 turtle 42"
"2281","make-edge","turtle",70,"turtle",43,"make-edge turtle 70 turtle 43"
"2282","make-edge","turtle",70,"turtle",44,"make-edge turtle 70 turtle 44"
"2283","make-edge","turtle",70,"turtle",45,"make-edge turtle 70 turtle 45"
"2284","make-edge","turtle",70,"turtle",47,"make-edge turtle 70 turtle 47"
"2285","make-edge","turtle",70,"turtle",48,"make-edge turtle 70 turtle 48"
"2286","make-edge","turtle",70,"turtle",49,"make-edge turtle 70 turtle 49"
"2287","make-edge","turtle",70,"turtle",50,"make-edge turtle 70 turtle 50"
"2288","make-edge","turtle",70,"turtle",51,"make-edge turtle 70 turtle 51"
"2289","make-edge","turtle",70,"turtle",52,"make-edge turtle 70 turtle 52"
"2290","make-edge","turtle",70,"turtle",53,"make-edge turtle 70 turtle 53"
"2291","make-edge","turtle",70,"turtle",54,"make-edge turtle 70 turtle 54"
"2292","make-edge","turtle",70,"turtle",55,"make-edge turtle 70 turtle 55"
"2293","make-edge","turtle",70,"turtle",56,"make-edge turtle 70 turtle 56"
"2294","make-edge","turtle",70,"turtle",57,"make-edge turtle 70 turtle 57"
"2295","make-edge","turtle",70,"turtle",58,"make-edge turtle 70 turtle 58"
"2296","make-edge","turtle",70,"turtle",59,"make-edge turtle 70 turtle 59"
"2297","make-edge","turtle",70,"turtle",60,"make-edge turtle 70 turtle 60"
"2298","make-edge","turtle",70,"turtle",61,"make-edge turtle 70 turtle 61"
"2299","make-edge","turtle",70,"turtle",62,"make-edge turtle 70 turtle 62"
"2300","make-edge","turtle",70,"turtle",63,"make-edge turtle 70 turtle 63"
"2301","make-edge","turtle",70,"turtle",64,"make-edge turtle 70 turtle 64"
"2302","make-edge","turtle",70,"turtle",65,"make-edge turtle 70 turtle 65"
"2303","make-edge","turtle",70,"turtle",66,"make-edge turtle 70 turtle 66"
"2304","make-edge","turtle",70,"turtle",67,"make-edge turtle 70 turtle 67"
"2305","make-edge","turtle",70,"turtle",69,"make-edge turtle 70 turtle 69"
"2306","make-edge","turtle",71,"turtle",1,"make-edge turtle 71 turtle  1"
"2307","make-edge","turtle",71,"turtle",2,"make-edge turtle 71 turtle  2"
"2308","make-edge","turtle",71,"turtle",3,"make-edge turtle 71 turtle  3"
"2309","make-edge","turtle",71,"turtle",4,"make-edge turtle 71 turtle  4"
"2310","make-edge","turtle",71,"turtle",5,"make-edge turtle 71 turtle  5"
"2311","make-edge","turtle",71,"turtle",6,"make-edge turtle 71 turtle  6"
"2312","make-edge","turtle",71,"turtle",7,"make-edge turtle 71 turtle  7"
"2313","make-edge","turtle",71,"turtle",8,"make-edge turtle 71 turtle  8"
"2314","make-edge","turtle",71,"turtle",9,"make-edge turtle 71 turtle  9"
"2315","make-edge","turtle",71,"turtle",10,"make-edge turtle 71 turtle 10"
"2316","make-edge","turtle",71,"turtle",13,"make-edge turtle 71 turtle 13"
"2317","make-edge","turtle",71,"turtle",14,"make-edge turtle 71 turtle 14"
"2318","make-edge","turtle",71,"turtle",15,"make-edge turtle 71 turtle 15"
"2319","make-edge","turtle",71,"turtle",16,"make-edge turtle 71 turtle 16"
"2320","make-edge","turtle",71,"turtle",17,"make-edge turtle 71 turtle 17"
"2321","make-edge","turtle",71,"turtle",18,"make-edge turtle 71 turtle 18"
"2322","make-edge","turtle",71,"turtle",19,"make-edge turtle 71 turtle 19"
"2323","make-edge","turtle",71,"turtle",20,"make-edge turtle 71 turtle 20"
"2324","make-edge","turtle",71,"turtle",21,"make-edge turtle 71 turtle 21"
"2325","make-edge","turtle",71,"turtle",22,"make-edge turtle 71 turtle 22"
"2326","make-edge","turtle",71,"turtle",23,"make-edge turtle 71 turtle 23"
"2327","make-edge","turtle",71,"turtle",24,"make-edge turtle 71 turtle 24"
"2328","make-edge","turtle",71,"turtle",25,"make-edge turtle 71 turtle 25"
"2329","make-edge","turtle",71,"turtle",26,"make-edge turtle 71 turtle 26"
"2330","make-edge","turtle",71,"turtle",27,"make-edge turtle 71 turtle 27"
"2331","make-edge","turtle",71,"turtle",28,"make-edge turtle 71 turtle 28"
"2332","make-edge","turtle",71,"turtle",29,"make-edge turtle 71 turtle 29"
"2333","make-edge","turtle",71,"turtle",30,"make-edge turtle 71 turtle 30"
"2334","make-edge","turtle",71,"turtle",31,"make-edge turtle 71 turtle 31"
"2335","make-edge","turtle",71,"turtle",32,"make-edge turtle 71 turtle 32"
"2336","make-edge","turtle",71,"turtle",33,"make-edge turtle 71 turtle 33"
"2337","make-edge","turtle",71,"turtle",34,"make-edge turtle 71 turtle 34"
"2338","make-edge","turtle",71,"turtle",35,"make-edge turtle 71 turtle 35"
"2339","make-edge","turtle",71,"turtle",36,"make-edge turtle 71 turtle 36"
"2340","make-edge","turtle",71,"turtle",37,"make-edge turtle 71 turtle 37"
"2341","make-edge","turtle",71,"turtle",38,"make-edge turtle 71 turtle 38"
"2342","make-edge","turtle",71,"turtle",39,"make-edge turtle 71 turtle 39"
"2343","make-edge","turtle",71,"turtle",40,"make-edge turtle 71 turtle 40"
"2344","make-edge","turtle",71,"turtle",41,"make-edge turtle 71 turtle 41"
"2345","make-edge","turtle",71,"turtle",42,"make-edge turtle 71 turtle 42"
"2346","make-edge","turtle",71,"turtle",43,"make-edge turtle 71 turtle 43"
"2347","make-edge","turtle",71,"turtle",44,"make-edge turtle 71 turtle 44"
"2348","make-edge","turtle",71,"turtle",45,"make-edge turtle 71 turtle 45"
"2349","make-edge","turtle",71,"turtle",47,"make-edge turtle 71 turtle 47"
"2350","make-edge","turtle",71,"turtle",48,"make-edge turtle 71 turtle 48"
"2351","make-edge","turtle",71,"turtle",49,"make-edge turtle 71 turtle 49"
"2352","make-edge","turtle",71,"turtle",50,"make-edge turtle 71 turtle 50"
"2353","make-edge","turtle",71,"turtle",51,"make-edge turtle 71 turtle 51"
"2354","make-edge","turtle",71,"turtle",52,"make-edge turtle 71 turtle 52"
"2355","make-edge","turtle",71,"turtle",53,"make-edge turtle 71 turtle 53"
"2356","make-edge","turtle",71,"turtle",54,"make-edge turtle 71 turtle 54"
"2357","make-edge","turtle",71,"turtle",55,"make-edge turtle 71 turtle 55"
"2358","make-edge","turtle",71,"turtle",56,"make-edge turtle 71 turtle 56"
"2359","make-edge","turtle",71,"turtle",57,"make-edge turtle 71 turtle 57"
"2360","make-edge","turtle",71,"turtle",58,"make-edge turtle 71 turtle 58"
"2361","make-edge","turtle",71,"turtle",59,"make-edge turtle 71 turtle 59"
"2362","make-edge","turtle",71,"turtle",60,"make-edge turtle 71 turtle 60"
"2363","make-edge","turtle",71,"turtle",61,"make-edge turtle 71 turtle 61"
"2364","make-edge","turtle",71,"turtle",62,"make-edge turtle 71 turtle 62"
"2365","make-edge","turtle",71,"turtle",63,"make-edge turtle 71 turtle 63"
"2366","make-edge","turtle",71,"turtle",64,"make-edge turtle 71 turtle 64"
"2367","make-edge","turtle",71,"turtle",65,"make-edge turtle 71 turtle 65"
"2368","make-edge","turtle",71,"turtle",66,"make-edge turtle 71 turtle 66"
"2369","make-edge","turtle",71,"turtle",67,"make-edge turtle 71 turtle 67"
"2370","make-edge","turtle",71,"turtle",69,"make-edge turtle 71 turtle 69"
"2371","make-edge","turtle",71,"turtle",70,"make-edge turtle 71 turtle 70"
"2372","make-edge","turtle",72,"turtle",1,"make-edge turtle 72 turtle  1"
"2373","make-edge","turtle",72,"turtle",2,"make-edge turtle 72 turtle  2"
"2374","make-edge","turtle",72,"turtle",3,"make-edge turtle 72 turtle  3"
"2375","make-edge","turtle",72,"turtle",4,"make-edge turtle 72 turtle  4"
"2376","make-edge","turtle",72,"turtle",5,"make-edge turtle 72 turtle  5"
"2377","make-edge","turtle",72,"turtle",6,"make-edge turtle 72 turtle  6"
"2378","make-edge","turtle",72,"turtle",9,"make-edge turtle 72 turtle  9"
"2379","make-edge","turtle",72,"turtle",10,"make-edge turtle 72 turtle 10"
"2380","make-edge","turtle",72,"turtle",13,"make-edge turtle 72 turtle 13"
"2381","make-edge","turtle",72,"turtle",14,"make-edge turtle 72 turtle 14"
"2382","make-edge","turtle",72,"turtle",15,"make-edge turtle 72 turtle 15"
"2383","make-edge","turtle",72,"turtle",17,"make-edge turtle 72 turtle 17"
"2384","make-edge","turtle",72,"turtle",18,"make-edge turtle 72 turtle 18"
"2385","make-edge","turtle",72,"turtle",19,"make-edge turtle 72 turtle 19"
"2386","make-edge","turtle",72,"turtle",20,"make-edge turtle 72 turtle 20"
"2387","make-edge","turtle",72,"turtle",21,"make-edge turtle 72 turtle 21"
"2388","make-edge","turtle",72,"turtle",22,"make-edge turtle 72 turtle 22"
"2389","make-edge","turtle",72,"turtle",23,"make-edge turtle 72 turtle 23"
"2390","make-edge","turtle",72,"turtle",25,"make-edge turtle 72 turtle 25"
"2391","make-edge","turtle",72,"turtle",26,"make-edge turtle 72 turtle 26"
